　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—1    全国按现住地、户口登记地分的人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                              ,户        口        登        记        地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 现  住  地,合计, 本县（市） , 本县（市） ,本县（市）,  本市区  ,  本市区  , 本市区其 , 本省其他县,省外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                              ,, 其他乡 , 其他镇 , 其他街道 ,  其他乡  ,  其他镇  ,  他街道  ,（市）、市区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,          ,          ,          ,          ,          ,          ,          , ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    乡                        ,644375,574503,69482,104947,207243,192831,69872,125,76,487,343,69,177,142,239,93,2268,3584,5794,2211,5780,553,12139,          ,7122,1343,706,200,7317,15237,1657,688,20,1009,127,46,33,287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  湖南省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,4395720,4046882,889770,722874,1012852,1421386,348838,1223,432,4341,2363,897,1513,1267,2666,1378,6302,24810,11118,16552,28009,3153,12697,94645,          ,39203,11064,2369,9536,38632,19359,7097,121,2991,1798,552,277,2473
    街道                      ,2040083,1886240,228972,118592,715257,823419,153843,664,181,2743,1318,610,872,884,1738,890,4280,15057,5926,8810,12177,1959,7132,45915,          ,13006,3565,1037,2554,12106,4787,943,46,1563,1310,306,148,1316
    镇                        ,1491680,1375976,485472,413445,136898,340161,115704,361,188,1031,509,214,442,250,617,334,1091,5930,2887,4960,10578,665,3615,25517,          ,16270,5402,891,4281,15631,8974,2785,45,874,354,163,69,776
    乡                        ,863957,784666,175326,190837,160697,257806,79291,198,63,567,536,73,199,133,311,154,931,3823,2305,2782,5254,529,1950,23213,          ,9927,2097,441,2701,10895,5598,3369,30,554,134,83,60,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  广东省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,25304316,10239478,82038,2043692,2124470,5989278,15064838,11356,5310,35226,19938,13926,32447,30809,50306,12596,149183,138484,359326,264128,1611252,98966,1005219,1463704,3328873,          ,2213417,90248,322995,2843660,591259,65693,999,235389,48393,4039,4581,13116
    街道                      ,8728706,4757667,12126,464371,1734404,2546766,3971039,9429,3926,18040,9733,8052,21195,18835,29317,8101,72165,61774,102887,83140,428316,40216,230097,393177,857947,          ,500698,32810,82152,723086,128602,13286,422,66625,14490,1917,2629,7975
    镇                        ,16557909,5468109,68410,1570427,389552,3439720,11089800,1926,1384,17182,10188,5870,11247,11971,20983,4493,77015,76672,256399,180897,1182376,58739,775043,1070307,2469680,          ,1711899,57321,240771,2120154,462473,52364,577,168756,33901,2122,1951,5139
    乡                        ,17701,13702,1502,8894,514,2792,3999,1,          ,4,17,4,5,3,6,2,3,38,40,91,560,11,79,220,1246,          ,820,117,72,420,184,43,          ,8,2,          ,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  广西壮族自治区              ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,3234513,2806325,358299,580495,452387,1415144,428188,859,376,3496,1021,843,1737,1895,2901,612,6067,25504,14257,17453,18201,3170,8999,20159,132391,57440,          ,5535,6307,40223,41983,12784,42,1779,673,288,128,1065
    街道                      ,1252709,1072980,31315,52971,367662,621032,179729,497,220,1930,347,525,1158,1250,1928,386,3831,11165,8626,6621,8279,1872,4771,10510,64562,19370,          ,868,2969,16230,6801,2795,18,1027,341,146,64,622
    镇                        ,1614365,1416068,263082,465394,61886,625706,198297,227,143,1250,508,290,504,543,821,199,1758,12598,3507,8851,7843,1122,3352,8440,50861,32862,          ,4315,2858,20771,27016,6181,21,619,274,116,53,394
    乡                        ,367439,317277,63902,62130,22839,168406,50162,135,13,316,166,28,75,102,152,27,478,1741,2124,1981,2079,176,876,1209,16968,5208,          ,352,480,3222,8166,3808,3,133,58,26,11,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  海南省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,978148,596356,67544,176357,80133,272322,381792,1154,452,2031,1118,1399,3388,2643,4922,618,4320,7023,10883,11817,22495,5089,14017,37725,53452,57924,54734,          ,10300,55866,9485,2282,50,3541,1361,447,251,1005
    街道                      ,358105,200730,7897,21907,50880,120046,157375,864,318,1128,676,929,2459,1766,3231,424,2234,3151,5876,4830,10639,2897,7485,18411,19405,24684,9656,          ,4761,24680,2470,450,28,2169,754,208,111,681
    镇                        ,504730,334251,54907,142082,19562,117700,170479,156,90,602,258,297,644,513,1089,124,1473,3031,3252,5157,9079,1583,4397,12698,27187,26848,36409,          ,3989,23672,5045,1526,15,769,289,87,30,170
    乡                        ,115313,61375,4740,12368,9691,34576,53938,134,44,301,184,173,285,364,602,70,613,841,1755,1830,2777,609,2135,6616,6860,6392,8669,          ,1550,7514,1970,306,7,603,318,152,110,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  重庆市                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,2625102,2221943,385041,732682,622735,481485,403159,1264,334,4525,1787,990,1428,842,1795,1259,6058,15087,6489,8825,4585,2808,7781,24445,10007,7732,2869,803,          ,231948,33496,12862,924,4221,1353,1097,278,5267
    街道                      ,1161449,981054,102872,182238,465682,230262,180395,617,170,1888,667,574,654,546,847,807,3690,9624,2342,4344,2023,1378,3284,7271,3288,4199,1240,384,          ,118828,4603,1668,284,1704,669,379,147,2276
    镇                        ,1297691,1100814,221510,491987,152064,235253,196877,592,145,2349,955,366,611,264,853,419,2110,5133,3399,4003,2230,1190,3987,11673,5419,3021,1351,350,          ,106974,23404,9418,602,2092,559,685,111,2612
    乡                        ,165962,140075,60659,58457,4989,15970,25887,55,19,288,165,50,163,32,95,33,258,330,748,478,332,240,510,5501,1300,512,278,69,          ,6146,5489,1776,38,425,125,33,20,379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  四川省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,6665628,6129382,1308939,1583219,1025119,2212105,536246,4354,1556,13321,7942,2800,5290,2874,4505,8626,13792,40428,10067,17241,8805,7977,17449,24126,15509,57238,5878,2290,122019,          ,24459,43309,8963,16991,11332,6549,886,29670
    街道                      ,1955794,1813235,150666,182039,722183,758347,142559,1095,372,3249,1708,930,1547,1183,1682,1100,4585,17843,3184,5909,3010,2308,4872,9263,4008,6724,1609,531,42982,          ,3923,4240,2129,4153,2572,1100,312,4436
    镇                        ,3331468,3053706,912284,1136899,161267,843256,277762,2570,733,7447,4475,1371,2793,1376,2055,5999,6025,15586,4279,8328,3963,4074,8271,9514,7715,42479,2340,1289,50024,          ,15169,25578,4882,8756,6771,3881,459,19560
    乡                        ,1378366,1262441,245989,264281,141669,610502,115925,689,451,2625,1759,499,950,315,768,1527,3182,6999,2604,3004,1832,1595,4306,5349,3786,8035,1929,470,29013,          ,5367,13491,1952,4082,1989,1568,115,5674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  贵州省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,2415486,2006967,279230,440282,442942,844513,408519,513,336,3913,1415,404,1465,720,1051,1476,5785,20008,5348,10518,6791,3864,7134,11437,47088,9708,21281,419,34181,195258,          ,15268,113,1986,400,108,42,489
    街道                      ,902021,749036,34741,86469,331453,296373,152985,235,146,1312,623,209,633,340,470,820,2362,9600,2091,4587,2623,1292,3033,5241,14453,4194,1945,241,12778,79795,          ,2887,25,515,158,59,12,306
    镇                        ,1178431,979142,191494,300156,89761,397731,199289,231,177,1771,500,123,544,290,459,614,2789,8260,2385,4536,3068,1960,3096,4634,27079,4070,17286,145,16219,88682,          ,8785,59,1136,170,40,26,155
    乡                        ,335034,278789,52995,53657,21728,150409,56245,47,13,830,292,72,288,90,122,42,634,2148,872,1395,1100,612,1005,1562,5556,1444,2050,33,5184,26781,          ,3596,29,335,72,9,4,28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  云南省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,3871640,2707238,455590,419090,484721,1347837,1164402,1047,444,6684,3526,1100,2952,3561,4312,1744,15821,61906,14749,29355,26452,7424,22381,44478,94498,24269,23569,1078,90432,475892,195045,          ,203,6991,2198,471,321,1499
    街道                      ,611216,427541,21067,34040,187273,185161,183675,341,113,1013,602,272,653,617,951,547,3646,17918,2414,6114,4701,1199,4306,6962,11234,6210,2881,209,16913,66050,25590,          ,21,1046,555,161,77,359
    镇                        ,2500366,1709784,307892,271172,257860,872860,790582,500,236,4419,2086,661,1701,2398,2948,1023,10566,37224,10451,20199,17298,4631,14562,29836,70176,14752,15856,711,59941,328364,133015,          ,117,4082,1368,255,203,1003
    乡                        ,760058,569913,126631,113878,39588,289816,190145,206,95,1252,838,167,598,546,413,174,1609,6764,1884,3042,4453,1594,3513,7680,13088,3307,4832,158,13578,81478,36440,          ,65,1863,275,55,41,137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  西藏自治区                  ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,213777,105108,28479,9481,22651,44497,108669,292,43,452,330,90,222,96,98,177,1042,2406,1154,595,272,691,3391,1536,2047,132,42,27,4797,68496,411,1453,          ,2625,10268,4909,290,285
    街道                      ,94798,49548,8757,4560,13777,22454,45250,139,12,215,135,60,112,67,58,114,648,1579,544,331,140,341,1280,753,772,54,21,16,1575,27151,146,338,          ,1380,4834,2155,200,80
    镇                        ,78932,33042,12787,2879,3956,13420,45890,38,26,198,169,25,84,19,22,55,254,540,447,199,103,264,1718,643,1090,74,12,11,2712,29257,201,840,          ,933,4155,1545,67,189
    乡                        ,40047,22518,6935,2042,4918,8623,17529,115,5,39,26,5,26,10,18,8,140,287,163,65,29,86,393,140,185,4,9,          ,510,12088,64,275,          ,312,1279,1209,23,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  陕西省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,2365334,1939305,455686,380701,487973,614945,426029,2251,1062,14915,19161,10931,3520,2224,3448,1191,17978,34086,18956,8221,5442,13987,82553,33140,8221,6873,1316,383,5461,68907,2051,1251,670,          ,37877,5266,7357,7330
    街道                      ,1023764,775441,71340,50092,353579,300430,248323,999,476,8540,9505,3775,2042,1496,2168,815,12751,22080,11669,6255,3515,8404,51926,20209,4916,4634,863,273,2410,35959,772,482,474,          ,19277,2717,3594,5327
    镇                        ,1002726,866619,295184,235043,94607,241785,136107,955,456,4661,8051,5741,1146,628,1031,307,4102,10919,5039,1501,1474,3991,22977,9049,2610,1583,363,77,2490,26715,937,597,148,          ,12769,1690,2603,1497
    乡                        ,338844,297245,89162,95566,39787,72730,41599,297,130,1714,1605,1415,332,100,249,69,1125,1087,2248,465,453,1592,7650,3882,695,656,90,33,561,6233,342,172,48,          ,5831,859,1160,506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  甘肃省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,1556891,1329003,309904,136464,393942,488693,227888,743,559,6865,3473,2206,1943,1023,1334,1022,14337,22311,9335,4576,2693,8171,34236,11020,4476,2068,328,174,2260,30654,670,459,519,30970,          ,14788,6429,8246
    街道                      ,723469,618157,64439,16452,309649,227617,105312,524,311,3663,1693,1028,1139,574,889,778,7221,11476,3983,3121,1296,4501,17386,4998,2404,1515,198,128,1296,12400,285,182,229,13097,          ,3334,2676,2987
    镇                        ,416599,359617,157613,53549,27432,121023,56982,110,89,1197,868,669,368,167,216,156,2648,4005,2357,345,660,1840,7367,2297,1016,126,43,17,454,8967,216,137,136,8168,          ,7074,2004,3265
    乡                        ,416823,351229,87852,66463,56861,140053,65594,109,159,2005,912,509,436,282,229,88,4468,6830,2995,1110,737,1830,9483,3725,1056,427,87,29,510,9287,169,140,154,9705,          ,4380,1749,1994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  青海省                      ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,522035,397728,81330,30137,102198,184063,124307,195,207,3354,1718,631,949,431,474,301,7761,6039,5488,1685,796,4268,18327,2594,2177,579,164,69,1075,20003,346,243,726,10542,30772,          ,1005,1388
    街道                      ,273273,194846,6746,5388,89301,93411,78427,151,132,2051,1141,404,606,334,370,252,5411,4388,4135,1426,594,2894,13373,1906,1316,461,109,56,672,11830,157,60,240,7438,15192,          ,731,597
    镇                        ,154031,118961,49725,9575,9407,50254,35070,32,70,1057,387,156,252,89,97,44,1913,1503,1093,198,180,976,4089,610,756,99,41,10,300,6310,116,167,208,2509,11310,          ,192,306
    乡                        ,94731,83921,24859,15174,3490,40398,10810,12,5,246,190,71,91,8,7,5,437,148,260,61,22,398,865,78,105,19,14,3,103,1863,73,16,278,595,4270,          ,82,485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  宁夏回族自治区              ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,672486,480595,121811,65634,118649,174501,191891,308,258,4479,2316,7650,1506,693,1588,202,5117,8748,10889,1675,783,5913,24452,2069,1377,467,90,43,965,12636,393,94,12,39982,55878,612,          ,696
    街道                      ,213721,147170,5856,836,86954,53524,66551,191,119,2002,855,3294,891,311,920,133,2100,3265,3877,856,298,3073,10899,761,457,305,48,19,485,4713,84,37,2,11639,14509,196,          ,212
    镇                        ,181575,147323,74820,27154,2864,42485,34252,45,29,630,371,1579,223,124,197,39,820,1967,1319,206,133,593,3000,532,602,46,9,7,175,2283,257,16,5,7523,11170,181,          ,171
    乡                        ,277190,186102,41135,37644,28831,78492,91088,72,110,1847,1090,2777,392,258,471,30,2197,3516,5693,613,352,2247,10553,776,318,116,33,17,305,5640,52,41,5,20820,30199,235,          ,313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  新疆维吾尔自治区            ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          
    合计                      ,2829699,1418613,349215,179824,383679,505895,1411086,732,869,12711,6297,2193,3141,2391,4486,7983,63214,29468,72862,7938,4263,36363,286518,42851,20099,3263,1453,492,31281,426427,3405,2399,212,69945,219757,15727,32346,          
    街道                      ,1147130,665752,95987,39385,265346,265034,481378,447,547,6927,2872,1032,1657,1253,2317,3009,33631,19687,27154,6119,2496,14623,91402,18520,9288,2315,556,259,10153,132631,1092,434,77,30268,53473,2024,5115,          
    镇                        ,535965,294077,146673,40194,33684,73526,241888,112,126,1762,1083,481,390,279,630,797,10802,2996,11638,659,676,6008,42721,4403,3270,186,191,122,5863,82009,642,356,61,11785,41882,2763,7195,          
    乡                        ,1146604,458784,106555,100245,84649,167335,687820,173,196,4022,2342,680,1094,859,1539,4177,18781,6785,34070,1160,1091,15732,152395,19928,7541,762,706,111,15265,211787,1671,1609,74,27892,124402,10940,20036,          
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
