　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表5—1    省、自治区、直辖市分性别、婚姻状况的15岁及15岁以上人口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地   区   别,15岁及15岁以上人口,,,未      婚,,,初婚有配偶,,,再婚有配偶,,,离      婚,,,丧      偶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,8727326,2286809,6440517,473792,363968,109824,5374868,1387079,3987789,314171,75869,238302,58531,33909,24622,2505964,425984,2079980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,93959,36415,57544,86472,35393,51079,7257,986,6271,62,7,55,150,22,128,18,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15岁,18132,6916,11216,18025,6895,11130,105,20,85,          ,          ,          ,2,1,1,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16岁,18029,6973,11056,17702,6925,10777,312,46,266,5,          ,5,8,1,7,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17岁,17572,6883,10689,16698,6754,9944,849,127,722,6,1,5,18,          ,18,1,1,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18岁,21088,8251,12837,18736,7943,10793,2290,300,1990,16,2,14,42,4,38,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19岁,19138,7392,11746,15311,6876,8435,3701,493,3208,35,4,31,80,16,64,11,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,130217,43130,87087,57387,32147,25240,70394,10480,59914,1060,147,913,1058,291,767,318,65,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20岁,22768,8051,14717,14812,7051,7761,7716,965,6751,75,6,69,133,26,107,32,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21岁,22479,7947,14532,12304,6572,5732,9877,1312,8565,108,17,91,160,36,124,30,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22岁,26198,8613,17585,11504,6486,5018,14206,2027,12179,193,22,171,231,67,164,64,11,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23岁,26575,8518,18057,9476,5834,3642,16543,2566,13977,283,43,240,210,64,146,63,11,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24岁,32197,10001,22196,9291,6204,3087,22052,3610,18442,401,59,342,324,98,226,129,30,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,218861,64124,154737,41356,31443,9913,169781,30723,139058,4418,746,3672,2281,932,1349,1025,280,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25岁,36049,10985,25064,9045,6286,2759,25845,4434,21411,653,93,560,375,134,241,131,38,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26岁,40671,12025,28646,8438,6282,2156,30903,5422,25481,723,108,615,426,161,265,181,52,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27岁,43972,12926,31046,8165,6277,1888,34291,6260,28031,846,151,695,459,184,275,211,54,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28岁,48575,13989,34586,8071,6366,1705,38722,7170,31552,1023,182,841,508,213,295,251,58,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29岁,49594,14199,35395,7637,6232,1405,40020,7437,32583,1173,212,961,513,240,273,251,78,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,274677,74085,200592,34987,29848,5139,225888,40687,185201,8406,1364,7042,3093,1603,1490,2303,583,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30岁,59837,16939,42898,8508,7058,1450,48633,9170,39463,1666,302,1364,669,320,349,361,89,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31岁,51165,14104,37061,6805,5764,1041,41861,7685,34176,1498,246,1252,612,302,310,389,107,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32岁,58532,15742,42790,7267,6223,1044,48356,8745,39611,1768,289,1479,661,358,303,480,127,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33岁,49143,12925,36218,5771,5015,756,40761,7274,33487,1593,232,1361,533,282,251,485,122,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34岁,56000,14375,41625,6636,5788,848,46277,7813,38464,1881,295,1586,618,341,277,588,138,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,267167,60167,207000,26657,23393,3264,223063,32998,190065,10388,1385,9003,3040,1578,1462,4019,813,3206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35岁,55875,14016,41859,6362,5575,787,45924,7557,38367,2186,354,1832,678,361,317,725,169,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36岁,55413,13282,42131,6167,5451,716,45792,7089,38703,2093,254,1839,647,336,311,714,152,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37岁,61775,13660,48115,6440,5648,792,51392,7216,44176,2360,285,2075,679,340,339,904,171,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38岁,57592,11843,45749,4949,4337,612,48809,6718,42091,2239,290,1949,606,325,281,989,173,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39岁,36512,7366,29146,2739,2382,357,31146,4418,26728,1510,202,1308,430,216,214,687,148,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,366078,82108,283970,26044,24044,2000,310661,51423,259238,15732,2440,13292,3896,2323,1573,9745,1878,7867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40岁,51978,11524,40454,4027,3524,503,43448,6919,36529,2645,494,2151,700,370,330,1158,217,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41岁,50411,11349,39062,3784,3449,335,42731,7009,35722,2147,310,1837,575,323,252,1174,258,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42岁,76504,17880,58624,5834,5394,440,64689,11077,53612,3276,514,2762,812,514,298,1893,381,1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43岁,93776,21012,72764,6383,5990,393,80080,13406,66674,3804,548,3256,932,572,360,2577,496,2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44岁,93409,20343,73066,6016,5687,329,79713,13012,66701,3860,574,3286,877,544,333,2943,526,2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,611961,136906,475055,35914,34008,1906,517377,90712,426665,26257,4049,22208,5619,3476,2143,26794,4661,22133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45岁,111152,24740,86412,7201,6816,385,93965,15765,78200,5020,829,4191,1092,663,429,3874,667,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46岁,119175,25510,93665,7095,6681,414,101326,16585,84741,5072,745,4327,1091,657,434,4591,842,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47岁,121777,26727,95050,6943,6564,379,103428,17889,85539,5177,744,4433,1075,621,454,5154,909,4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48岁,138068,31812,106256,7907,7520,387,116232,21398,94834,5962,952,5010,1283,824,459,6684,1118,5566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49岁,121789,28117,93672,6768,6427,341,102426,19075,83351,5026,779,4247,1078,711,367,6491,1125,5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,661713,155718,505995,35316,33336,1980,536363,105163,431200,29265,4727,24538,5566,3532,2034,55203,8960,46243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50岁,134008,33474,100534,7961,7489,472,109628,22346,87282,6510,1231,5279,1320,828,492,8589,1580,7009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51岁,138138,33132,105006,7512,7079,433,113052,22600,90452,6126,982,5144,1180,750,430,10268,1721,8547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52岁,128525,30149,98376,6946,6570,376,104290,20396,83894,5560,786,4774,1052,666,386,10677,1731,8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53岁,131047,30317,100730,6595,6252,343,105597,20596,85001,5631,855,4776,1010,658,352,12214,1956,10258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54岁,129995,28646,101349,6302,5946,356,103796,19225,84571,5438,873,4565,1004,630,374,13455,1972,11483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,775507,186029,589478,31633,29986,1647,598153,129754,468399,32255,5923,26332,5645,3737,1908,107821,16629,91192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55岁,135402,30916,104486,6553,6169,384,106005,20598,85407,6079,1108,4971,1151,722,429,15614,2319,13295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56岁,146858,33740,113118,6216,5904,312,115072,23423,91649,6205,1048,5157,1031,654,377,18334,2711,15623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57岁,149158,35436,113722,5838,5532,306,116024,24950,91074,6078,1093,4985,1097,740,357,20121,3121,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58岁,163083,40283,122800,6419,6081,338,124533,28355,96178,6698,1279,5419,1157,785,372,24276,3783,20493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59岁,181006,45654,135352,6607,6300,307,136519,32428,104091,7195,1395,5800,1209,836,373,29476,4695,24781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,1110367,298955,811412,33928,32380,1548,777017,210727,566290,46038,10679,35359,7261,4854,2407,246123,40315,205808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60岁,209674,55457,154217,7838,7455,383,151708,38536,113172,9472,2293,7179,1562,999,563,39094,6174,32920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61岁,184755,48738,136017,5898,5645,253,133317,34687,98630,7574,1661,5913,1188,821,367,36778,5924,30854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62岁,227668,62081,165587,7156,6852,304,160092,43722,116370,9214,2082,7132,1494,979,515,49712,8446,41266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63岁,233480,64008,169472,6657,6351,306,160739,45280,115459,9474,2236,7238,1480,1018,462,55130,9123,46007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64岁,254790,68671,186119,6379,6077,302,171161,48502,122659,10304,2407,7897,1537,1037,500,65409,10648,54761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,4216819,1149172,3067647,64098,57990,6108,1938914,683426,1255488,140290,44402,95888,20922,11561,9361,2052595,351793,1700802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    扫盲班,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,2022919,616642,1406277,81320,66008,15312,1482986,431794,1051192,71899,21836,50063,14022,9430,4592,372692,87574,285118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,12080,4188,7892,10593,3995,6598,1441,186,1255,11,1,10,31,6,25,4,          ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15岁,946,342,604,944,342,602,2,          ,2,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16岁,2175,752,1423,2121,748,1373,54,4,50,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17岁,2472,846,1626,2306,826,1480,160,19,141,          ,          ,          ,6,1,5,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18岁,3270,1108,2162,2801,1055,1746,453,50,403,3,          ,3,12,3,9,1,          ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19岁,3217,1140,2077,2421,1024,1397,772,113,659,8,1,7,13,2,11,3,          ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,31712,10394,21318,11484,6352,5132,19479,3819,15660,334,62,272,330,131,199,85,30,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20岁,4606,1573,3033,2801,1294,1507,1751,269,1482,14,2,12,36,6,30,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21岁,5460,1857,3603,2617,1332,1285,2743,498,2245,43,6,37,48,17,31,9,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22岁,6419,2116,4303,2328,1295,1033,3931,767,3164,73,18,55,70,29,41,17,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23岁,6720,2136,4584,1922,1177,745,4614,902,3712,86,13,73,77,35,42,21,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24岁,8507,2712,5795,1816,1254,562,6440,1383,5057,118,23,95,99,44,55,34,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,63809,17941,45868,7020,5575,1445,54363,11533,42830,1518,419,1099,613,321,292,295,93,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25岁,9691,2949,6742,1660,1185,475,7705,1646,6059,169,53,116,117,53,64,40,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26岁,11478,3259,8219,1467,1118,349,9592,2013,7579,257,60,197,111,50,61,51,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27岁,12779,3672,9107,1364,1102,262,10965,2406,8559,296,93,203,107,57,50,47,14,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28岁,14341,4001,10340,1330,1115,215,12415,2669,9746,385,106,279,149,89,60,62,22,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29岁,15520,4060,11460,1199,1055,144,13686,2799,10887,411,107,304,129,72,57,95,27,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,94716,22758,71958,5322,4769,553,84724,16483,68241,3038,777,2261,873,527,346,759,202,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30岁,18451,4888,13563,1264,1103,161,16254,3448,12806,588,176,412,222,131,91,123,30,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31岁,17632,4412,13220,1088,966,122,15796,3183,12613,493,141,352,133,79,54,122,43,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32岁,20381,4850,15531,1097,984,113,18278,3535,14743,654,165,489,177,114,63,175,52,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33岁,17628,4118,13510,889,806,83,15876,3054,12822,563,141,422,148,86,62,152,31,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34岁,20624,4490,16134,984,910,74,18520,3263,15257,740,154,586,193,117,76,187,46,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,104635,19591,85044,3799,3491,308,94372,14417,79955,4122,860,3262,821,526,295,1521,297,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35岁,21136,4489,16647,920,851,69,18857,3212,15645,888,227,661,201,135,66,270,64,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36岁,21068,4164,16904,839,778,61,18948,3056,15892,833,160,673,178,106,72,270,64,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37岁,24738,4435,20303,915,838,77,22329,3241,19088,940,173,767,178,114,64,376,69,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38岁,23245,4019,19226,747,685,62,21091,2989,18102,908,188,720,148,100,48,351,57,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39岁,14448,2484,11964,378,339,39,13147,1919,11228,553,112,441,116,71,45,254,43,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,155456,31704,123752,5008,4849,159,139342,24134,115208,6192,1239,4953,1132,768,364,3782,714,3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40岁,20738,4173,16565,666,633,33,18444,3067,15377,1052,280,772,151,108,43,425,85,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41岁,20686,4170,16516,709,681,28,18548,3143,15405,818,160,658,164,106,58,447,80,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42岁,32071,6686,25385,1084,1051,33,28612,5016,23596,1356,295,1061,276,189,87,743,135,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43岁,40915,8376,32539,1277,1245,32,36869,6508,30361,1473,250,1223,249,166,83,1047,207,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44岁,41046,8299,32747,1272,1239,33,36869,6400,30469,1493,254,1239,292,199,93,1120,207,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,253604,56097,197507,8146,7982,164,223888,43321,180567,9533,1673,7860,1831,1224,607,10206,1897,8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45岁,47233,9867,37366,1527,1484,43,42052,7515,34537,1888,382,1506,360,224,136,1406,262,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46岁,51476,10719,40757,1623,1593,30,45693,8233,37460,1945,313,1632,350,241,109,1865,339,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47岁,51005,10990,40015,1568,1547,21,45219,8514,36705,1880,313,1567,347,225,122,1991,391,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48岁,56227,13119,43108,1851,1813,38,49328,10209,39119,2103,351,1752,422,290,132,2523,456,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49岁,47663,11402,36261,1577,1545,32,41596,8850,32746,1717,314,1403,352,244,108,2421,449,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,200927,52777,148150,6971,6863,108,169573,40391,129182,7838,1532,6306,1501,1114,387,15044,2877,12167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50岁,47895,12648,35247,1710,1677,33,41069,9641,31428,1989,451,1538,399,292,107,2728,587,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51岁,43968,11488,32480,1493,1478,15,37317,8838,28479,1779,316,1463,365,271,94,3014,585,2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52岁,37670,9928,27742,1305,1284,21,31811,7634,24177,1441,260,1181,274,202,72,2839,548,2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53岁,36299,9636,26663,1309,1291,18,30332,7349,22983,1347,252,1095,237,179,58,3074,565,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54岁,35095,9077,26018,1154,1133,21,29044,6929,22115,1282,253,1029,226,170,56,3389,592,2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,189538,54724,134814,6138,6046,92,151136,41816,109320,6843,1542,5301,1248,921,327,24173,4399,19774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55岁,34780,9217,25563,1227,1207,20,28374,6963,21411,1325,304,1021,208,135,73,3646,608,3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56岁,37248,10360,26888,1174,1158,16,30213,7997,22216,1369,274,1095,246,190,56,4246,741,3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57岁,35803,10204,25599,1119,1101,18,28671,7829,20842,1309,290,1019,236,177,59,4468,807,3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58岁,38713,11655,27058,1239,1224,15,30413,8928,21485,1392,337,1055,246,181,65,5423,985,4438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59岁,42994,13288,29706,1379,1356,23,33465,10099,23366,1448,337,1111,312,238,74,6390,1258,5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,245926,84577,161349,6579,6448,131,179958,63873,116085,9145,2904,6241,1677,1265,412,48567,10087,38480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60岁,46072,15211,30861,1519,1485,34,34815,11435,23380,1776,523,1253,314,235,79,7648,1533,6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61岁,41661,13948,27713,1132,1112,20,31329,10643,20686,1447,444,1003,290,223,67,7463,1526,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62岁,51290,17704,33586,1373,1349,24,37729,13372,24357,1893,596,1297,364,280,84,9931,2107,7824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63岁,51037,17856,33181,1296,1268,28,36866,13529,23337,1870,633,1237,335,255,80,10670,2171,8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64岁,55866,19858,36008,1259,1234,25,39219,14894,24325,2159,708,1451,374,272,102,12855,2750,10105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,670516,261891,408625,10260,9638,622,364710,171821,192889,23325,10827,12498,3965,2627,1338,268256,66978,201278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    小学,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总      计,27328992,12917819,14411173,2768953,1803179,965774,21989930,9848925,12141005,742673,327982,414691,238140,181353,56787,1589296,756380,832916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,1075829,479751,596078,1045237,473928,571309,29663,5680,23983,242,19,223,626,111,515,61,13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15岁,219603,97323,122280,219406,97284,122122,193,38,155,          ,          ,          ,4,1,3,          ,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16岁,211855,93120,118735,211021,92956,118065,808,159,649,8,2,6,16,3,13,2,          ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17岁,201286,89470,111816,198523,88944,109579,2669,513,2156,15,3,12,72,10,62,7,          ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18岁,233442,105303,128139,224102,103678,120424,9040,1594,7446,74,6,68,213,24,189,13,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19岁,209643,94535,115108,192185,91066,101119,16953,3376,13577,145,8,137,321,73,248,39,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,1406098,601350,804748,728925,422073,306852,662672,174484,488188,6855,1565,5290,6398,2763,3635,1248,465,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20岁,227542,98976,128566,181304,90974,90330,44868,7697,37171,537,77,460,777,213,564,56,15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21岁,251678,108426,143252,172101,93535,78566,78134,14484,63650,592,112,480,745,262,483,106,33,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22岁,276815,117813,159002,149163,87591,61572,124865,29356,95509,1321,309,1012,1249,485,764,217,72,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
