表11—5 全国按现住地和1985年7月1日常住地类型分性别、婚姻状况的迁人人口数,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  婚姻状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
四川省,    14 525,    9 773,    4 752,    3 124,    2 171,    953,    3 434,    2 262,    1 172,    7 967,    5 340,    2 627
贵州省,    3 420,    2 473,    947,    653,    468,    185,    913,    619,    294,    1 854,    1 386,    468
云南省,    5 475,    3 950,    1 525,    1 046,    769,    277,    1 528,    1 040,    488,    2 901,    2 141,    760
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    3 579,    2 727,    852,    813,    619,    194,    709,    494,    215,    2 057,    1 614,    443
甘肃省,    1 693,    1 104,    589,    469,    317,    152,    323,    186,    137,    901,    601,    300
青海省,    1 216,    792,    424,    165,    108,    57,    420,    272,    148,    631,    412,    219
宁夏回族自治区,    581,    380,    201,    176,    136,    40,    149,    82,    67,    256,    162,    94
新疆维吾尔自治区,    5 026,    3 261,    1 765,    1 104,    652,    452,    962,    565,    397,    2 960,    2 044,    916
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——5全国按现住地和1985年7月1日常住地类型分性别、婚姻状况的迁入人口数(续05),,,,,,,,,,,,
省际单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  婚姻状况,,,,,,,,,,,,
,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
总计,  10 118 885,    5 943 446,  4 175 439,    2 571 307,    1 754 571,    816 736,  1 386 017,    851 379,    534 638,    6 161 561,  3 337 496,    2 824 065
北京市,    633 421,    419 893,    213 528,    177 862,    113 078,    64 784,    73 776,    47 617,    26 159,    381 783,    259 198,    122 585
天津市,    217 568,    124 961,    92 607,    64 368,    41 606,    22 762,    27 640,    16 256,    11 384,    125 560,    67 099,    58 461
河北省,    467 517,    199 600,    267 917,    146 427,    91 276,    55 151,    67 563,    33 908,    33 655,    253 527,    74 416,    179 111
山西省,    280 344,    180 289,    100 055,    48 422,    32 903,    15 519,    37 380,    24 276,    13 104,    194 542,    123 110,    71 432
内蒙古自治区,    223 870,    126 821,    97 049,    26 376,    17 785,    8 591,    28 013,    16 262,    11 751,    169 481,    92 774,    76 707
辽宁省,    473 351,    289 253,    184 098,    106 228,    69 192,    37 036,    83 943,    50 257,    33 686,    283 180,    169 804,    113 376
吉林省,    211 276,    133 172,    78 104,    51 050,    35 145,    15 905,    39 991,    25 334,    14 657,    120 235,    72 693,    47 542
黑龙江省,    331 245,    220 541,    110 704,    47 801,    33 872,    13 929,    51 004,    33 614,    17 390,    232 440,    153 055,    79 385
上海市,    621 876,    425 656,    196 220,    149 808,    103 803,    46 005,    97 804,    65 432,    32 372,    374 264,    256 421,    117 843
江苏省,    731 745,    367 039,    364 706,    230 101,    153 238,    76 863,    82 049,    46 361,    35 688,    419 595,    167 440,    252 155
浙江省,    312 905,    172 922,    139 983,    114 801,    82 139,    32 662,    44 143,    26 879,    17 264,    153 961,    63 904,    90 057
安徽省,    312 212,    154 594,    157 618,    98 050,    72 257,    25 793,    34 971,    22 012,    12 959,    179 191,    60 325,    118 866
福建省,    234 227,    126 448,    107 779,    48 457,    34 121,    14 336,    29 409,    16 152,    13 257,    156 361,    76 175,    80 186
江西省,    204 840,    141 204,    63 636,    47 760,    37 387,    10 373,    30 935,    22 338,    8 597,    126 145,    81 479,    44 666
山东省,    522 574,    244 483,    278 091,    172 318,    107 114,    65 204,    118 204,    56 989,    61 215,    232 052,    80 380,    151 672
河南省,    430 185,    253 039,    177 146,    155 667,    108 150,    47 517,    60 437,    37 169,    23 268,    214 081,    107 720,    106 361
湖北省,    395 040,    272 001,    123 039,    103 342,    75 809,    27 533,    56 149,    38 599,    17 550,    235 549,    157 593,    77 956
湖南省,    247 443,    153 485,    93 958,    85 758,    62 147,    23 611,    42 990,    27 013,    15 977,    118 695,    64 325,    54 370
广东省,    1 194 382,    552 488,    641 894,    194 418,    118 067,    76 351,    94 794,    48 689,    46 105,    905 170,    385 732,    519 438
广西壮族自治区,    130 394,    88 833,    41 561,    33 827,    24 740,    9 087,    26 291,    17 490,    8 801,    70 276,    46 603,    23 673
海南省,    135 567,    92 576,    42 991,    21 708,    15 974,    5 734,    11 026,    7 926,    3 100,    102 833,    68 676,    34 157
四川省,    429 005,    277 511,    151 494,    189 676,    145 103,    44 573,    83 061,    59 457,    23 604,    156 268,    72 951,    83 317
贵州省,    176 823,    126 023,    50 800,    27 503,    20 709,    6 794,    22 369,    15 716,    6 653,    126 951,    89 598,    37 353
云南省,    236 718,    177 431,    59 287,    35 464,    26 662,    8 802,    31 276,    23 386,    7 890,    169 978,    127 383,    42 595
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    288 899,    195 798,    93 101,    98 784,    68 034,    30 750,    50 401,    34 930,    15 471,    139 714,    92 834,    46 880
甘肃省,    175 443,    100 164,    75 279,    46 401,    31 002,    15 399,    22 252,    13 153,    9 099,    106 790,    56 009,    50 781
青海省,    105 664,    75 554,    30 110,    15 131,    10 573,    4 558,    12 592,    8 588,    4 004,    77 941,    56 393,    21 548
宁夏回族自治区,    79 467,    43 452,    36 015,    11 923,    7 457,    4 466,    9 956,    5 406,    4 550,    57 588,    30 589,    26 999
新疆维吾尔自治区,    314 884,    208 215,    106 669,    21 876,    15 228,    6 648,    15 598,    10 170,    5 428,    277 410,    182 817,    94 593
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
省际单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
