表11—2 全国按现住地和1985年7月1日常住地类型分性别、文化程度的迁入人口数,,,,,,,,,,,,
,,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  文化程度,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,     男,    女
贵州省,    37 632,    22 455,    15 177,    8 453,    5 375,    3 078,    16 949,    9 289,    7 660,    12 230,    7 791,    4 439
云南省,    71 565,    44 481,    27 084,    13 962,    9 027,    4 935,    30 112,    17 927,    12 185,    27 491,    17 527,    9 964
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    107 295,    63 369,    43 926,    28 168,    17 061,    11 107,    33 375,    18 647,    14 728,    45 752,    27 661,    18 091
甘肃省,    57 182,    35 333,    21 849,    18 872,    11 970,    6 902,    14 128,    8 215,    5 913,    24 182,    15 148,    9 034
青海省,    19 029,    11 044,    7 985,    5 006,    3 123,    1 883,    8 549,    4 769,    3 780,    5 474,    3 152,    2 322
宁夏回族自治区,    13 802,    8 024,    5 778,    3 993,    2 434,    1 559,    5 155,    2 818,    2 337,    4 654,    2 772,    1 882
新疆维吾尔自治区,    63 590,    37 070,    26 520,    22 782,    14 374,    8 408,    21 235,    12 067,    9 168,    19 573,    10 629,    8 944
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
    表11——2全国按现住地和1985年7月1日常住地类型分性别、文化程度的迁入人口数(续05),,,,,,,,,,,,
省内单位：人,,,,,,,,,,,,
,,,,,,,,,,,,
,    1985年7月1日常住地类 型,,,,,,,,,,,
  文化程度,    合计,,,    城市,,,    镇,,,    乡村,,
  和现住地,,,,,,,,,,,,
,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女
中专,    2 369 691,    1 368 073,    1 001 618,    621 474,    362 122,    259 352,    657 572,    351 660,    305 912,  1 090 645,    654 291,    436 354
北京市,    12 795,    6 871,    5 924,    2 014,    1 054,    960,    1 634,    884,    750,    9 147,    4 933,    4 214
天津市,    4 448,    2 555,    1 893,    706,    431,    275,    813,    366,    447,    2 929,    1 758,    1 171
河北省,    100 345,    51 023,    49 322,    22 281,    12 662,    9 619,    18 783,    9 410,    9 373,    59 281,    28 951,    30 330
山西省,    85 416,    42 928,    42 488,    20 715,    11 918,    8 797,    23 671,    11 465,    12 206,    41 030,    19 545,    21 485
内蒙古自治区,    66 239,    36 557,    29 682,    18 373,    10 350,    8 023,    22 453,    11 292,    11 161,    25 413,    14 915,    10 498
辽宁省,    88 499,    45 479,    43 020,    24 382,    13 026,    11 356,    26 546,    13 172,    13 374,    37 571,    19 281,    18 290
吉林省,    60 573,    28 624,    31 949,    18 447,    8 914,    9 533,    25 905,    11 584,    14 321,    16 221,    8 126,    8 095
黑龙江省,    71 997,    33 870,    38 127,    23 385,    11 389,    11 996,    30 220,    13 330,    16 890,    18 392,    9 151,    9 241
上海市,    21 396,    11 288,    10 108,    4 567,    2 690,    1 877,    4 983,    2 336,    2 647,    11 846,    6 262,    5 584
江苏省,    124 015,    76 735,    47 280,    30 950,    19 421,    11 529,    21 093,    11 658,    9 435,    71 972,    45 656,    26 316
浙江省,    81 872,    50 270,    31 602,    20 958,    13 208,    7 750,    21 985,    12 505,    9 480,    38 929,    24 557,    14 372
安徽省,    89 370,    56 159,    33 211,    26 652,    16 371,    10 281,    17 377,    9 552,    7 825,    45 341,    30 236,    15 105
福建省,    83 178,    52 715,    30 463,    27 646,    17 890,    9 756,    22 490,    12 654,    9 836,    33 042,    22 171,    10 871
江西省,    81 955,    52 516,    29 439,    23 460,    14 216,    9 244,    20 736,    12 333,    8 403,    37 759,    25 967,    11 792
山东省,    153 450,    88 224,    65 226,    41 837,    25 249,    16 588,    48 965,    26 930,    22 035,    62 648,    36 045,    26 603
河南省,    154 095,    84 015,    70 080,    46 961,    26 470,    20 491,    23 100,    11 828,    11 272,    84 034,    45 717,    38 317
湖北省,    114 904,    67 016,    47 888,    27 665,    15 825,    11 840,    37 688,    20 553,    17 135,    49 551,    30 638,    18 913
湖南省,    141 346,    82 743,    58 603,    38 032,    22 149,    15 883,    30 038,    15 624,    14 414,    73 276,    44 970,    28 306
广东省,    135 124,    82 680,    52 444,    29 968,    17 673,    12 295,    46 763,    27 059,    19 704,    58 393,    37 948,    20 445
