表11—6 全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁人人口数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,表11——6全国按现住地和1985年7月1日常住地类型分性别、迁移原因的迁入人口数(续10),,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
  迁移原因,,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
,,,,    城市,,,    镇,,,    乡村,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
  和现住地,  合计,    男,    女,,,,,,,,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,,,,,  小计,    男,    女,  小计,    男,    女,合计,    男,    女,,,
福建省,    81 214,    5 994,    75 220,    2 639,    224,    2 415,    15 023,    886,    14 137,    63 552,    4 884,    58 668,,,福建省,    68 573,    2 377,    66 196,    2 365,    94,    2 271,    7 809,    239,    7 570,    58 399,    2 044,    56 355,    15,    4,    11
江西省,    94 771,    4 090,    90 681,    2 616,    294,    2 322,    8 945,    389,    8 556,    83 210,    3 407,    79 803,,,江西省,20 806,    3 894,    16 912,    786,    113,    673,    2 210,    235,    1 975,    17 810,    3 546,    14 264,    1,    1,    ——
山东省,    152 525,    7 716,    144 809,    2 717,    499,    2 218,    47 306,    2 575,    44 731,    102 502,    4 642,    97 860,,,山东省,    125 146,    2 064,    123 082,    6 275,    393,    5 882,    19 414,    402,    19 012,    99 457,    1 269,    98 188,    16,    7,    9
河南省,    176 712,    11 748,    164 964,    5 173,    800,    4 373,    7 118,    566,    6 552,    164 421,    10 382,    154 039,,,河南省,    75 776,    3 052,    72 724,    3 269,    485,    2 784,    3 598,    235,    3 363,    68 909,    2 332,    66 577,    17,    ——,    17
湖北省,    155 460,    14 924,    140 536,    5 016,    963,    4 053,    23 271,    2 358,    20 913,    127 173,    11 603,    115 570,,,湖北省,    38 504,    8 924,    29 580,    2 266,    718,    1 548,    3 137,    730,    2 407,    33 101,    7 476,    25 625,    4,    2,    2
湖南省,    236 761,    14 913,    221 848,    4 186,    690,    3 496,    17 812,    1 258,    16 554,    214 763,    12 965,    201 798,,,湖南省,    40 991,    5 775,    35 216,    1 601,    407,    1 194,    4 231,    457,    3 774,    35 159,    4 911,    30 248,    12,    5,    7
广东省,    161 991,    6 293,    155 698,    5 009,    557,    4 452,    16 018,    851,    15 167,    140 964,    4 885,    136 079,,,广东省,    124 991,    1 429,    123 562,    2 895,    95,2 800,    4 224,    134,    4 090,  117 872,    1 200,  116 672,    67,    9,    58
广西壮族自治区,    120 216,    11 431,    108 785,    1 346,    256,    1 090,    16 676,    1 373,    15 303,    102 194,    9 802,    92 392,,,广西壮族自治区,    11 284,    2 093,    9 191,    479,    105,    374,    1 748,    271,    1 477,    9 057,    1 717,    7 340,    13,    1,    12
海南省,    15 068,    1 081,    13 987,    389,    57,    332,    1 567,    158,    1 409,    13 112,    866,    12 246,,,海南省,    12 051,    1 223,    10 828,    277,    34,    243,    402,    60,    342,    11 372,    1 129,    10 243,    23,    ——,    23
四川省,    553 458,    64 843,    488 615,    7 357,    2 717,    4 640,    25 865,    3 818,    22 047,    520 236,    58 308,    461 928,,,四川省,    67 812,    5 798,    62 014,    2 815,    1 173,    1 642,    4 178,    646,    3 532,    60 819,    3 979,    56 840,    7,    6,    1
贵州省,    77 814,    7 696,    70 118,    2 101,    342,    1 759,    7 877,    774,    7 103,    67 836,    6 580,    61 256,,,贵州省,    16 619,    3 954,    12 665,    705,    209,    496,    1 587,    376,    1 211,    14 327,    3 369,    10 958,    12,    2,    10
云南省,    102 143,    14 426,    87 717,    2 400,    684,    1 716,    9 274,    1 396,    7 878,    90 469,    12 346,    78 123,,,云南省,    24 138,    12 873,    11 265,    953,    468,    485,    1 750,    945,    805,    21 435,    11 460,    9 975,    613,    99,    514
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,,,西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    72 692,    7 701,    64 991,    2 011,    350,    1 661,    8 966,    781,    8 185,    61 715,    6 570,    55 145,,,陕西省,    18 939,    5 827,    13 112,    1 085,    247,    838,    1 989,    477,    1 512,    15 865,    5 103,    10 762,    5,    1,    4
甘肃省,    64 340,    4 058,    60 282,    1 737,    141,    1 596,    3 080,    204,    2 876,    59 523,    3 713,    55 810,,,甘肃省,    15 182,    3 032,    12 150,    989,    98,    891,    1 204,    183,    1 021,    12 989,    2 751,    10 238,    ——,    ——,    ——
青海省,    14 364,    1 759,    12 605,    630,    84,    546,    1 597,    189,    1 408,    12 137,    1 486,    10 651,,,青海省,    5 537,    1 132,    4 405,    352,    44,    308,    664,    103,    561,    4 521,    985,    3 536,    1,    ——,    1
宁夏回族自治区,    14 911,    907,    14 004,    570,    79,    491,    1 152,    86,    1 066,    13 189,    742,    12 447,,,宁夏回族自治区,    9 877,    1 258,    8 619,    376,    24,    352,    541,    71,    470,    8 960,    1 163,    7 797,    ——,    ——,    ——
新疆维吾尔自治区,    28 627,    2 522,    26 105,    3 740,    460,    3 280,    3 996,    371,    3 625,    20 891,    1 691,    19 200,,,新疆维吾尔自治区,    26 711,    3 119,    23 592,    555,    79,    476,    953,    90,    863,    25 203,    2 950,    22 253,    ——,    ——,    ——
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    单位：人,,,,,,,,,,,,,,,    单位：人,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    从本省其他县、市,,,,,,,,,,,,,,,    外省,,,,,,,,,,,,    其他,,
    迁移原因,,,,,,,,,,,,,,,  迁移原因,,,,,,,,,,,,,,,
,,,,    城市,,,    镇,,,    乡村,,,,,,,,,    城市,,,    镇,,,    乡村,,,,,
    和现住地,  合计,    男,    女,,,,,,,,,,,,  和现住地,  合计,    男,    女,,,,,,,,,,  小计,    男,    女
,,,,  小计,    男,    女,  小计,    男,    女,  小计,    男,    女,,,,,,,  小计,    男,    女,  小计,    男,    女,合计,    男,    女,,,
其他,    2 405 105,    1 694 820,    710 285,    347 714,    287 944,    59 770,    453 919,    332 667,    121 252,    1 603 472,    1 074 209,    529 263,,,其他,    683 631,    449 632,    233 999,    125 008,    99 274,    25 734,    92 394,    64 593,  27 801,  466 229,  285 765,  180 464,    17 859,    12 344,    5 515
北京市,    12 334,    10 059,    2 275,    4 336,    3 472,864,    1 896,    1 518,    378,    6 102,    5 069,    1 033,,,北京市,    17 999,    13 733,    4 266,    4 649,    3 560,    1 089,    2 938,    2 427,    511,    10 412,    7 746,    2 666,    5 515,    3 594,    1 921
天津市,    2 669,    2 493,    176,    194,    174,    20,    364,    343,    21,    2 111,    1 976,    135,,,天津市,    7 895,    5 729,    2 166,    1 075,    912,    163,    486,    387,    99,    6 334,    4 430,    1 904,    186,    136,    50
河北省,    66 230,    53 543,    12 687,    11 369,    9 972,    1 397,    8 567,    7 127,    1 440,    46 294,    36 444,    9 850,,,河北省,    18 999,    14 167,    4 832,    4 936,    4 212,    724,    2 940,    2 227,    713,    11 123,    7 728,    3 395,    79,    72,    7
山西省,    74 021,    54 987,    19 034,    10 768,    9 285,    1 483,    14 311,    10 856,    3 455,    48 942,    34 846,    14 096,,,山西省,    29 043,    18 718,    10 325,    3 978,    3 310,    668,    3 957,    2 876,    1 081,    21 108,    12 532,    8 576,    60,    53,    7
内蒙古自治区,    106 257,    55 598,    50 659,    10 621,    7 815,    2 806,    17 265,    10 837,    6 428,    78 371,    36 946,    41 425,,,内蒙古自治区,    44 717,    22 133,    22 584,    3 004,    1 944,    1 060,    4 562,    2 496,    2 066,    37 151,    17 693,    19 458,    38,    33,    5
辽宁省,    90 484,    65 378,    25 106,    22 892,    20 266,    2 626,    21 403,    15 748,    5 655,    46 189,    29 364,    16 825,,,辽宁省,    33 655,    19 195,    14 460,    4 544,    3 531,    1 013,    5 796,    3 497,    2 299,    23 315,    12 167,    11 148,    268,    185,    83
吉林省,    63 353,    45 012,    18 341,    11 579,    10 067,    1 512,    18 310,    13 409,    4 901,    33 464,    21 536,    11 928,,,吉林省,    16 817,    10 666,    6 151,    2 351,    1 933,    418,    2 775,    1 790,    985,    11 691,    6 943,    4 748,    87,    64,    23
黑龙江省,    123 886,    69 681,    54 205,    16 716,    13 787,    2 929,    23 399,    15 493,    7 906,    83 771,    40 401,    43 370,,,黑龙江省,    27 584,    14 492,    13 092,    2 420,    1 962,    458,    3 248,    2 089,    1 159,    21 916,  10 441,    11 475,    64,    32,    32
上海市,    28 608,    18 681,    9 927,    18 227,    11 128,    7 099,    3 612,    2 413,    1 199,    6 769,    5 140,    1 629,,,上海市,    31 328,    21 975,    9 353,    4 378,    3 022,    1 356,    4 901,    3 746,    1 155,    22 049,  15 207,    6 842,    4 006,    2 609,    1 397
江苏省,    88 132,    71 356,    16 776,    15 520,    13 642,    1 878,    13 382,    11 527,    1 855,    59 230,    46 187,    13 043,,,江苏省,    33 951,    23 915,    10 036,    9 814,    8 189,    1 625,    3 095,    2 219,    876,    21 042,  13 507,    7 535,    649,    519,    130
浙江省,    82 225,    65 527,    16 698,    11 716,    10 018,    1 698,    18 736,    15 884,    2 852,    51 773,    39 625,    12 148,,,浙江省,    25 424,    19 844,    5 580,    7 430,    6 025,    1 405,    3 959,    3 402,    557,    14 035,  10 417,    3 618,    372,    303,    69
安徽省,    83 924,    64 062,    19 862,    15 538,    13 583,    1 955,    11 104,    8 946,    2 158,    57 282,    41 533,    15 749,,,安徽省,    25 375,    19 278,    6 097,    9 236,    7 706,    1 530,    3 151,    2 466,    685,    12 988,    9 106,    3 882,    147,    123,    24
福建省,    58 074,    38 962,    19 112,    8 197,    6 676,    1 521,    13 062,    9 142,    3 920,    36 815,    23 144,    13 671,,,福建省,    14 133,    8 907,    5 226,    2 537,    1 995,    542,    2 100,    1 455,    645,    9 496,    5 457,    4 039,    498,    366,    132
江西省,    103 984,    69 396,    34 588,    9 751,    8 761,    990,    11 979,    9 748,    2 231,    82 254,    50 887,    31 367,,,江西省,    12 068,    8 111,    3 957,    1 830,    1 518,    312,    1 346,    1 010,    336,    8 892,    5 583,    3 309,    94,    77,    17
山东省,    72 883,    56 999,    15 884,    9 272,    8 023,    1 249,    27 201,    21 341,    5 860,    36 410,    27 635,    8 775,,,山东省,    53 295,    29 862,    23 433,    7 328,    5 231,    2 097,    12 867,    7 132,    5 735,    33 100,    17 499,    15 601,    291,    258,    33
河南省,    151 070,    109 751,    41 319,    22 125,    18 072,    4 053,    13 332,    9 823,    3 509,    115 613,    81 856,    33 757,,,河南省,    30 985,    20 993,    9 992,    8 244,    6 299,    1 945,    3 325,    2 312,    1 013,    19 416,    12 382,    7 034,    172,    145,    27
湖北省,    175 701,    118 337,    57 364,    21 109,    16 814,    4 295,    61 636,    38 159,    23 477,    92 956,    63 364,    29 592,,,湖北省,    39 686,    26 166,    13 520,    5 061,    4 203,    858,    3 964,    2 740,    1 224,    30 661,    19 223,    11 438,    218,    189,    29
湖南省,    142 059,    97 249,    44 810,    16 890,    14 265,    2 625,    21 397,    16 168,    5 229,    103 772,    66 816,    36 956,,,湖南省,    21 478,    15 920,    5 558,    4 901,    4 339,    562,    3 730,    2 820,    910,    12 847,    8 761,    4 086,    135,    122,    13
广东省,    197 163,    119 392,    77 771,    18 539,    13 568,    4 971,    36 754,    23 386,    13 368,    141 870,    82 438,    59 432,,,广东省,    47 557,    28 160,    19 397,    9 599,    5 849,    3 750,    4 857,    2 970,    1 887,    33 101,    19 341,    13 760,    1 319,    932,    387
广西壮族自治区,    100 856,    74 224,    26 632,    9 438,    8 187,    1 251,    18 472,    14 426,    4 046,    72 946,    51 611,    21 335,,,广西壮族自治区,    10 517,    7 290,    3 227,    1 500,    1 198,    302,    1 876,    1 385,    491,    7 141,    4 707,    2 434,    157,    111,    46
海南省,    10 595,    7 186,    3 409,    811,    601,    210,    1 808,    1 234,    574,    7 976,    5 351,    2 625,,,海南省,    7 573,    5 232,    2 341,    835,    641,    194,    474,    342,    132,    6 264,    4 249,    2 015,    106,    70,    36
四川省,    194 994,    156 410,    38 584,    30 873,    26 230,    4 643,    33 431,    28 125,    5 306,    130 690,    102 055,    28 635,,,四川省,    28 618,    23 099,    5 519,    11 401,    10 105,    1 296,    4 851,    4 112,    739,    12 366,    8 882,    3 484,    1 068,    951,    117
贵州省,    62 167,    49 178,    12 989,    8 990,    7 682,    1 308,    13 277,    10 590,    2 687,    39 900,    30 906,    8 994,,,贵州省,    15 920,    10 492,    5 428,    1 907,    1 565,    342,2 093,    1 580,    513,    11 920,    7 347,    4 573,    239,    123,    116
云南省,    73 025,    60 623,    12 402,    9 337,    8 270,    1 067,    14 109,    12 399,    1 710,    49 579,    39 954,    9 625,,,云南省,    18 182,    14 526,    3 656,    2 561,    2 215,    346,    2 729,    2 312,    417,    12 892,    9 999,    2 893,    1 775,    1 011,    764
西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,,,西藏自治区,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——,    ——
陕西省,    112 784,    72 997,    39 787,    11 445,    10 158,    1 287,    17 309,    11 152,    6 157,    84 030,    51 687,    32 343,,,陕西省,    12 198,    9 361,    2 837,    2 604,    2 253,    351,    1 850,    1 476,    374,    7 744,    5 632,    2 112,    66,    55,    11
甘肃省,    62 598,    39 574,    23 024,    8 274,    7 134,    1 140,    5 406,    3 859,    1 547,    48 918,    28 581,    20 337,,,甘肃省,    20 550,    11 521,    9 029,    2 508,    2 004,    504,    1 614,    1 015,    599,    16 428,    8 502,    7 926,    149,    118,    31
青海省,    18 693,    13 342,    5 351,    1 725,    1 430,    295,    3 023,    2 419,    604,    13 945,    9 493,    4 452,,,青海省,    6 885,    4 852,    2 033,    815,    647,    168,    952,    721,    231,    5 118,    3 484,    1 634,    25,    18,    7
宁夏回族自治区,    14 105,    10 469,    3 636,    2 529,    2 348,    181,    4 676,    2 861,    1 815,    6 900,    5 260,    1 640,,,宁夏回族自治区,    3 843,    2 725,    1 118,    407,    353,    54,    374,    275,    99,    3 062,    2 097,    965,    67,    67,    ——
新疆维吾尔自治区,    32 231,    24 354,    7 877,    8 933,    6 516,    2 417,    4 698,    3 734,    964,    18 600,    14 104,    4 496,,,新疆维吾尔自治区,    27 356,    18 570,    8 786,    3 155,    2 553,    602,    1 584,    1 314,    270,    22 617,    14 703,    7 914,    9,    8,    1
