44岁,70007,46011,23996,15383,10037,5346,17028,10136,6892,31669,21589,10080,5927,4249,1678,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,275529,186999,88530,50805,35076,15729,76814,47945,28869,126641,88570,38071,21269,15408,5861,,,,,,,,,,,,,,,,,,,,,
45岁,69496,46338,23158,14423,9714,4709,17800,10778,7022,31617,21816,9801,5656,4030,1626,,,,,,,,,,,,,,,,,,,,,
46岁,65189,43771,21418,12539,8508,4031,17494,10749,6745,29880,20696,9184,5276,3818,1458,,,,,,,,,,,,,,,,,,,,,
47岁,51942,35265,16677,9586,6764,2822,14667,9119,5548,23777,16564,7213,3912,2818,1094,,,,,,,,,,,,,,,,,,,,,
48岁,48524,33567,14957,8200,5818,2382,14540,9316,5224,22218,15801,6417,3566,2632,934,,,,,,,,,,,,,,,,,,,,,
49岁,40378,28058,12320,6057,4272,1785,12313,7983,4330,19149,13693,5456,2859,2110,749,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,159892,117351,42541,21420,15671,5749,53787,37599,16188,73535,55323,18212,11150,8758,2392,,,,,,,,,,,,,,,,,,,,,
50岁,40344,28862,11482,5766,4155,1611,12652,8519,4133,19109,14038,5071,2817,2150,667,,,,,,,,,,,,,,,,,,,,,
51岁,36906,26920,9986,4866,3511,1355,12088,8353,3735,17457,13099,4358,2495,1957,538,,,,,,,,,,,,,,,,,,,,,
52岁,30456,22318,8138,3892,2832,1060,10465,7336,3129,13959,10431,3528,2140,1719,421,,,,,,,,,,,,,,,,,,,,,
53岁,28488,21371,7117,3675,2769,906,10041,7199,2842,12896,9923,2973,1876,1480,396,,,,,,,,,,,,,,,,,,,,,
54岁,23698,17880,5818,3221,2404,817,8541,6192,2349,10114,7832,2282,1822,1452,370,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,87004,66568,20436,14106,10652,3454,33445,24391,9054,32674,26166,6508,6779,5359,1420,,,,,,,,,,,,,,,,,,,,,
55岁,20455,15424,5031,3055,2258,797,7521,5457,2064,8282,6452,1830,1597,1257,340,,,,,,,,,,,,,,,,,,,,,
56岁,18574,14207,4367,2836,2158,678,7061,5111,1950,7270,5820,1450,1407,1118,289,,,,,,,,,,,,,,,,,,,,,
57岁,16463,12629,3834,2742,2068,674,6362,4624,1738,6176,4985,1191,1183,952,231,,,,,,,,,,,,,,,,,,,,,
58岁,16336,12441,3895,2800,2125,675,6492,4674,1818,5769,4654,1115,1275,988,287,,,,,,,,,,,,,,,,,,,,,
59岁,15176,11867,3309,2673,2043,630,6009,4525,1484,5177,4255,922,1317,1044,273,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,56902,45326,11576,9489,7486,2003,22505,17219,5286,18736,15516,3220,6172,5105,1067,,,,,,,,,,,,,,,,,,,,,
60岁,14277,11283,2994,2485,1947,538,5800,4389,1411,4630,3836,794,1362,1111,251,,,,,,,,,,,,,,,,,,,,,
61岁,10942,8522,2420,1778,1353,425,4421,3302,1119,3570,2905,665,1173,962,211,,,,,,,,,,,,,,,,,,,,,
62岁,11831,9456,2375,1953,1539,414,4680,3579,1101,3830,3199,631,1368,1139,229,,,,,,,,,,,,,,,,,,,,,
63岁,10013,8114,1899,1580,1267,313,3861,3045,816,3388,2808,580,1184,994,190,,,,,,,,,,,,,,,,,,,,,
64岁,9839,7951,1888,1693,1380,313,3743,2904,839,3318,2768,550,1085,899,186,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,56153,47386,8767,13525,11438,2087,17929,14727,3202,19005,16377,2628,5694,4844,850,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
