　　,,,,,,,,,,,,,,,,,,,,,,,,
表6—1    省、自治区、直辖市分性别、孩次的出生人口（1999.11.1-2000.10.31）,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,    
,,,,,,,,,,,,,,,,,,,,,,,,单位:人
地   区   别,出   生   人   数,,,,第     一     孩,,,,第     二     孩,,,,第     三     孩,,,,第     四     孩,,,,第五孩及五孩以上,,,
,合计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比,小计,男,女,性别比
,,,,,,,,,,,,,,,,,,,,,,,,
35岁,89,46,43,65,32,33,22,13,9,2,1,1,,,,,,,,,,,,
36岁,100,52,48,52,25,27,45,25,20,3,2,1,,,,,,,,,,,,
37岁,63,31,32,43,21,22,17,8,9,3,2,1,,,,,,,,,,,,
38岁,45,25,20,30,18,12,13,7,6,2,          ,2,,,,,,,,,,,,
39岁,21,11,10,16,10,6,5,1,4,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,67,29,38,45,21,24,20,7,13,2,1,1,,,,,,,,,,,,
40岁,17,8,9,11,5,6,5,3,2,1,          ,1,,,,,,,,,,,,
41岁,18,6,12,12,5,7,5,          ,5,1,1,          ,,,,,,,,,,,,
42岁,15,6,9,11,6,5,4,          ,4,          ,          ,          ,,,,,,,,,,,,
43岁,11,5,6,8,3,5,3,2,1,          ,          ,          ,,,,,,,,,,,,
44岁,6,4,2,3,2,1,3,2,1,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,35,18,17,29,15,14,5,3,2,1,          ,1,,,,,,,,,,,,
45岁,10,4,6,8,4,4,1,          ,1,1,          ,1,,,,,,,,,,,,
46岁,6,5,1,5,4,1,1,1,          ,          ,          ,          ,,,,,,,,,,,,
47岁,9,5,4,8,4,4,1,1,          ,          ,          ,          ,,,,,,,,,,,,
48岁,5,3,2,5,3,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
49岁,5,1,4,3,          ,3,2,1,1,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    大学专科,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,26833,13886,12947,26072,13448,12624,735,419,316,26,19,7,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
15岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
17岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
18岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
19岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,3178,1686,1492,3148,1668,1480,29,17,12,1,1,          ,,,,,,,,,,,,
20岁,11,5,6,11,5,6,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
21岁,66,40,26,65,39,26,1,1,          ,          ,          ,          ,,,,,,,,,,,,
22岁,255,148,107,253,148,105,2,          ,2,          ,          ,          ,,,,,,,,,,,,
23岁,723,377,346,716,373,343,7,4,3,          ,          ,          ,,,,,,,,,,,,
24岁,2123,1116,1007,2103,1103,1000,19,12,7,1,1,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,19302,9937,9365,19030,9780,9250,261,147,114,11,10,1,,,,,,,,,,,,
25岁,3573,1814,1759,3537,1797,1740,36,17,19,          ,          ,          ,,,,,,,,,,,,
26岁,4465,2323,2142,4417,2291,2126,46,30,16,2,2,          ,,,,,,,,,,,,
27岁,4739,2459,2280,4682,2425,2257,56,33,23,1,1,          ,,,,,,,,,,,,
28岁,3765,1954,1811,3711,1920,1791,51,31,20,3,3,          ,,,,,,,,,,,,
29岁,2760,1387,1373,2683,1347,1336,72,36,36,5,4,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,3704,1928,1776,3413,1767,1646,283,155,128,8,6,2,,,,,,,,,,,,
30岁,1688,888,800,1619,850,769,68,38,30,1,          ,1,,,,,,,,,,,,
31岁,935,481,454,873,450,423,62,31,31,          ,          ,          ,,,,,,,,,,,,
32岁,615,313,302,549,272,277,63,38,25,3,3,          ,,,,,,,,,,,,
33岁,263,140,123,214,114,100,49,26,23,          ,          ,          ,,,,,,,,,,,,
34岁,203,106,97,158,81,77,41,22,19,4,3,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,546,279,267,407,197,210,134,80,54,5,2,3,,,,,,,,,,,,
35岁,174,91,83,133,70,63,41,21,20,          ,          ,          ,,,,,,,,,,,,
36岁,134,68,66,101,48,53,32,20,12,1,          ,1,,,,,,,,,,,,
37岁,131,67,64,88,40,48,40,26,14,3,1,2,,,,,,,,,,,,
38岁,70,31,39,57,23,34,12,7,5,1,1,          ,,,,,,,,,,,,
39岁,37,22,15,28,16,12,9,6,3,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,78,43,35,53,27,26,24,16,8,1,          ,1,,,,,,,,,,,,
40岁,26,17,9,15,9,6,10,8,2,1,          ,1,,,,,,,,,,,,
41岁,19,9,10,9,4,5,10,5,5,          ,          ,          ,,,,,,,,,,,,
42岁,17,9,8,14,6,8,3,3,          ,          ,          ,          ,,,,,,,,,,,,
43岁,12,6,6,11,6,5,1,          ,1,          ,          ,          ,,,,,,,,,,,,
44岁,4,2,2,4,2,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,24,12,12,20,8,12,4,4,          ,          ,          ,          ,,,,,,,,,,,,
45岁,14,6,8,13,5,8,1,1,          ,          ,          ,          ,,,,,,,,,,,,
46岁,3,1,2,2,          ,2,1,1,          ,          ,          ,          ,,,,,,,,,,,,
47岁,4,4,          ,2,2,          ,2,2,          ,          ,          ,          ,,,,,,,,,,,,
48岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
49岁,2,          ,2,2,          ,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    大学本科,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,9285,4835,4450,9054,4705,4349,226,129,97,5,1,4,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
15岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
17岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
18岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
19岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,370,205,165,367,203,164,3,2,1,          ,          ,          ,,,,,,,,,,,,
20岁,2,2,          ,2,2,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
21岁,13,8,5,12,8,4,1,          ,1,          ,          ,          ,,,,,,,,,,,,
22岁,25,16,9,25,16,9,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
23岁,63,38,25,62,37,25,1,1,          ,          ,          ,          ,,,,,,,,,,,,
24岁,267,141,126,266,140,126,1,1,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,6521,3412,3109,6458,3375,3083,63,37,26,          ,          ,          ,,,,,,,,,,,,
25岁,626,335,291,618,329,289,8,6,2,          ,          ,          ,,,,,,,,,,,,
26岁,1081,551,530,1074,547,527,7,4,3,          ,          ,          ,,,,,,,,,,,,
27岁,1687,892,795,1668,883,785,19,9,10,          ,          ,          ,,,,,,,,,,,,
28岁,1713,876,837,1701,868,833,12,8,4,          ,          ,          ,,,,,,,,,,,,
29岁,1414,758,656,1397,748,649,17,10,7,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,2124,1073,1051,2013,1014,999,108,59,49,3,          ,3,,,,,,,,,,,,
30岁,925,469,456,900,459,441,24,10,14,1,          ,1,,,,,,,,,,,,
31岁,507,257,250,483,241,242,24,16,8,          ,          ,          ,,,,,,,,,,,,
32岁,384,193,191,353,178,175,29,15,14,2,          ,2,,,,,,,,,,,,
33岁,189,90,99,173,81,92,16,9,7,          ,          ,          ,,,,,,,,,,,,
34岁,119,64,55,104,55,49,15,9,6,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,232,124,108,185,95,90,45,28,17,2,1,1,,,,,,,,,,,,
35岁,99,52,47,88,46,42,10,6,4,1,          ,1,,,,,,,,,,,,
36岁,52,30,22,34,18,16,18,12,6,          ,          ,          ,,,,,,,,,,,,
37岁,51,29,22,39,21,18,11,7,4,1,1,          ,,,,,,,,,,,,
38岁,22,10,12,17,8,9,5,2,3,          ,          ,          ,,,,,,,,,,,,
39岁,8,3,5,7,2,5,1,1,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,23,12,11,18,10,8,5,2,3,          ,          ,          ,,,,,,,,,,,,
40岁,4,3,1,2,2,          ,2,1,1,          ,          ,          ,,,,,,,,,,,,
41岁,4,1,3,3,          ,3,1,1,          ,          ,          ,          ,,,,,,,,,,,,
42岁,7,4,3,6,4,2,1,          ,1,          ,          ,          ,,,,,,,,,,,,
43岁,4,2,2,3,2,1,1,          ,1,          ,          ,          ,,,,,,,,,,,,
44岁,4,2,2,4,2,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,15,9,6,13,8,5,2,1,1,          ,          ,          ,,,,,,,,,,,,
45岁,3,3,          ,3,3,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
46岁,2,2,          ,1,1,          ,1,1,          ,          ,          ,          ,,,,,,,,,,,,
47岁,3,1,2,3,1,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
48岁,3,2,1,2,2,          ,1,          ,1,          ,          ,          ,,,,,,,,,,,,
49岁,4,1,3,4,1,3,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    研究生,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,757,405,352,737,397,340,20,8,12,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
15岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
17岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
18岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
19岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,5,2,3,5,2,3,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
20岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
21岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
22岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
23岁,2,1,1,2,1,1,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
24岁,3,1,2,3,1,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,404,208,196,402,207,195,2,1,1,          ,          ,          ,,,,,,,,,,,,
25岁,9,3,6,9,3,6,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
26岁,22,9,13,22,9,13,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
27岁,92,36,56,92,36,56,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
28岁,128,75,53,126,74,52,2,1,1,          ,          ,          ,,,,,,,,,,,,
29岁,153,85,68,153,85,68,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,302,170,132,292,163,129,10,7,3,          ,          ,          ,,,,,,,,,,,,
30岁,109,60,49,108,59,49,1,1,          ,          ,          ,          ,,,,,,,,,,,,
31岁,76,41,35,73,38,35,3,3,          ,          ,          ,          ,,,,,,,,,,,,
32岁,55,32,23,53,31,22,2,1,1,          ,          ,          ,,,,,,,,,,,,
33岁,39,22,17,37,20,17,2,2,          ,          ,          ,          ,,,,,,,,,,,,
34岁,23,15,8,21,15,6,2,          ,2,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,41,21,20,34,21,13,7,          ,7,          ,          ,          ,,,,,,,,,,,,
35岁,16,11,5,14,11,3,2,          ,2,          ,          ,          ,,,,,,,,,,,,
36岁,11,4,7,9,4,5,2,          ,2,          ,          ,          ,,,,,,,,,,,,
37岁,8,4,4,6,4,2,2,          ,2,          ,          ,          ,,,,,,,,,,,,
38岁,5,1,4,4,1,3,1,          ,1,          ,          ,          ,,,,,,,,,,,,
39岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,4,3,1,3,3,          ,1,          ,1,          ,          ,          ,,,,,,,,,,,,
40岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
41岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
42岁,1,          ,1,          ,          ,          ,1,          ,1,          ,          ,          ,,,,,,,,,,,,
43岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
44岁,2,2,          ,2,2,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
45岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
46岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
47岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
48岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
49岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,
表6—7b    全国按年龄、受教育程度、生育孩次分的育龄妇女人数(镇)(1999.11.1-2000.10.31),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,单位:人,,,,,,,,,,,,
受教育程度,有生育的妇女生育孩子数,,,生  育  一  孩,,,生  育  二  孩,,,生育三孩及以上,,,,,,,,,,,,,,
和年龄别,合计,男,女,小计,男,女,小计,男,女,小计,男,女,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
总      计,154807,84401,70406,118617,62228,56389,30639,18602,12037,5551,3571,1980,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,1145,596,549,1100,572,528,45,24,21,          ,          ,          ,,,,,,,,,,,,
15岁,1,          ,1,1,          ,1,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,20,10,10,20,10,10,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
17岁,69,24,45,68,23,45,1,1,          ,          ,          ,          ,,,,,,,,,,,,
18岁,342,185,157,333,180,153,9,5,4,          ,          ,          ,,,,,,,,,,,,
19岁,713,377,336,678,359,319,35,18,17,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,55511,29535,25976,52289,27549,24740,2930,1810,1120,292,176,116,,,,,,,,,,,,
20岁,2526,1358,1168,2403,1292,1111,114,63,51,9,3,6,,,,,,,,,,,,
21岁,7384,3928,3456,7099,3763,3336,266,154,112,19,11,8,,,,,,,,,,,,
22岁,11652,6152,5500,11085,5811,5274,539,323,216,28,18,10,,,,,,,,,,,,
23岁,14442,7606,6836,13541,7044,6497,808,507,301,93,55,38,,,,,,,,,,,,
24岁,19507,10491,9016,18161,9639,8522,1203,763,440,143,89,54,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,71042,38701,32341,56696,29704,26992,12409,7737,4672,1937,1260,677,,,,,,,,,,,,
25岁,19816,10567,9249,17898,9370,8528,1672,1052,620,246,145,101,,,,,,,,,,,,
26岁,17883,9658,8225,15319,8070,7249,2225,1363,862,339,225,114,,,,,,,,,,,,
27岁,14190,7704,6486,11212,5845,5367,2537,1568,969,441,291,150,,,,,,,,,,,,
28岁,10853,6037,4816,7562,3961,3601,2849,1783,1066,442,293,149,,,,,,,,,,,,
29岁,8300,4735,3565,4705,2458,2247,3126,1971,1155,469,306,163,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,21309,12330,8979,7211,3732,3479,11975,7184,4791,2123,1414,709,,,,,,,,,,,,
30岁,6788,3875,2913,3146,1625,1521,3154,1926,1228,488,324,164,,,,,,,,,,,,
31岁,5275,3037,2238,1794,925,869,2994,1798,1196,487,314,173,,,,,,,,,,,,
32岁,4500,2679,1821,1175,614,561,2849,1741,1108,476,324,152,,,,,,,,,,,,
33岁,2601,1514,1087,626,325,301,1643,964,679,332,225,107,,,,,,,,,,,,
34岁,2145,1225,920,470,243,227,1335,755,580,340,227,113,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,4742,2688,2054,1048,533,515,2832,1612,1220,862,543,319,,,,,,,,,,,,
35岁,1676,957,719,397,189,208,1004,594,410,275,174,101,,,,,,,,,,,,
36岁,1280,742,538,245,132,113,817,470,347,218,140,78,,,,,,,,,,,,
37岁,979,542,437,234,125,109,582,318,264,163,99,64,,,,,,,,,,,,
38岁,575,321,254,129,64,65,308,169,139,138,88,50,,,,,,,,,,,,
39岁,232,126,106,43,23,20,121,61,60,68,42,26,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,730,375,355,199,98,101,309,149,160,222,128,94,,,,,,,,,,,,
40岁,199,106,93,58,26,32,83,39,44,58,41,17,,,,,,,,,,,,
41岁,141,74,67,39,24,15,68,33,35,34,17,17,,,,,,,,,,,,
42岁,152,75,77,38,24,14,65,29,36,49,22,27,,,,,,,,,,,,
43岁,133,61,72,38,11,27,50,24,26,45,26,19,,,,,,,,,,,,
44岁,105,59,46,26,13,13,43,24,19,36,22,14,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,328,176,152,74,40,34,139,86,53,115,50,65,,,,,,,,,,,,
45岁,75,37,38,15,7,8,36,20,16,24,10,14,,,,,,,,,,,,
46岁,90,49,41,19,13,6,37,22,15,34,14,20,,,,,,,,,,,,
47岁,68,32,36,26,15,11,22,12,10,20,5,15,,,,,,,,,,,,
48岁,62,36,26,13,4,9,29,21,8,20,11,9,,,,,,,,,,,,
49岁,33,22,11,1,1,          ,15,11,4,17,10,7,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    未上过学,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,2578,1386,1192,1129,540,589,974,555,419,475,291,184,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,56,25,31,50,23,27,6,2,4,          ,          ,          ,,,,,,,,,,,,
15岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,1,1,          ,1,1,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
17岁,4,2,2,4,2,2,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
18岁,24,8,16,23,8,15,1,          ,1,          ,          ,          ,,,,,,,,,,,,
19岁,27,14,13,22,12,10,5,2,3,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,663,327,336,480,227,253,150,81,69,33,19,14,,,,,,,,,,,,
20岁,73,32,41,64,28,36,8,3,5,1,1,          ,,,,,,,,,,,,
21岁,119,63,56,96,55,41,21,7,14,2,1,1,,,,,,,,,,,,
22岁,131,61,70,102,45,57,26,14,12,3,2,1,,,,,,,,,,,,
23岁,155,86,69,99,49,50,41,29,12,15,8,7,,,,,,,,,,,,
24岁,185,85,100,119,50,69,54,28,26,12,7,5,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,1074,601,473,435,223,212,467,276,191,172,102,70,,,,,,,,,,,,
25岁,230,124,106,121,61,60,83,48,35,26,15,11,,,,,,,,,,,,
26岁,221,121,100,96,54,42,95,48,47,30,19,11,,,,,,,,,,,,
27岁,231,134,97,88,48,40,100,58,42,43,28,15,,,,,,,,,,,,
28岁,213,119,94,75,35,40,101,66,35,37,18,19,,,,,,,,,,,,
29岁,179,103,76,55,25,30,88,56,32,36,22,14,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,543,305,238,123,53,70,265,153,112,155,99,56,,,,,,,,,,,,
30岁,152,81,71,47,20,27,71,40,31,34,21,13,,,,,,,,,,,,
31岁,129,76,53,29,13,16,64,39,25,36,24,12,,,,,,,,,,,,
32岁,124,71,53,21,11,10,71,40,31,32,20,12,,,,,,,,,,,,
33岁,77,43,34,13,5,8,35,20,15,29,18,11,,,,,,,,,,,,
34岁,61,34,27,13,4,9,24,14,10,24,16,8,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,152,85,67,30,11,19,51,28,23,71,46,25,,,,,,,,,,,,
35岁,48,20,28,16,6,10,12,5,7,20,9,11,,,,,,,,,,,,
36岁,32,21,11,5,4,1,12,7,5,15,10,5,,,,,,,,,,,,
37岁,28,15,13,5,1,4,10,5,5,13,9,4,,,,,,,,,,,,
38岁,29,19,10,3,          ,3,13,9,4,13,10,3,,,,,,,,,,,,
39岁,15,10,5,1,          ,1,4,2,2,10,8,2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,52,25,27,7,2,5,22,9,13,23,14,9,,,,,,,,,,,,
40岁,14,5,9,4,          ,4,4,1,3,6,4,2,,,,,,,,,,,,
41岁,6,1,5,          ,          ,          ,3,1,2,3,          ,3,,,,,,,,,,,,
42岁,10,7,3,1,1,          ,4,2,2,5,4,1,,,,,,,,,,,,
43岁,12,6,6,1,          ,1,6,2,4,5,4,1,,,,,,,,,,,,
44岁,10,6,4,1,1,          ,5,3,2,4,2,2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,38,18,20,4,1,3,13,6,7,21,11,10,,,,,,,,,,,,
45岁,9,2,7,2,          ,2,4,1,3,3,1,2,,,,,,,,,,,,
46岁,12,8,4,1,          ,1,2,1,1,9,7,2,,,,,,,,,,,,
47岁,7,3,4,1,1,          ,3,2,1,3,          ,3,,,,,,,,,,,,
48岁,4,1,3,          ,          ,          ,1,          ,1,3,1,2,,,,,,,,,,,,
49岁,6,4,2,          ,          ,          ,3,2,1,3,2,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
    扫盲班,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
总      计,430,229,201,156,74,82,192,112,80,82,43,39,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
15-19岁,10,5,5,9,5,4,1,          ,1,          ,          ,          ,,,,,,,,,,,,
15岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
16岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
17岁,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
18岁,4,3,1,4,3,1,          ,          ,          ,          ,          ,          ,,,,,,,,,,,,
19岁,6,2,4,5,2,3,1,          ,1,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,101,50,51,71,35,36,28,14,14,2,1,1,,,,,,,,,,,,
20岁,13,5,8,9,3,6,3,2,1,1,          ,1,,,,,,,,,,,,
21岁,18,13,5,13,9,4,4,3,1,1,1,          ,,,,,,,,,,,,
22岁,20,7,13,15,6,9,5,1,4,          ,          ,          ,,,,,,,,,,,,
23岁,29,13,16,19,9,10,10,4,6,          ,          ,          ,,,,,,,,,,,,
24岁,21,12,9,15,8,7,6,4,2,          ,          ,          ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,168,89,79,56,24,32,83,50,33,29,15,14,,,,,,,,,,,,
25岁,18,9,9,6,1,5,11,8,3,1,          ,1,,,,,,,,,,,,
26岁,29,18,11,16,7,9,6,5,1,7,6,1,,,,,,,,,,,,
27岁,41,21,20,12,7,5,17,9,8,12,5,7,,,,,,,,,,,,
28岁,49,24,25,15,7,8,27,14,13,7,3,4,,,,,,,,,,,,
29岁,31,17,14,7,2,5,22,14,8,2,1,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,101,64,37,16,9,7,58,40,18,27,15,12,,,,,,,,,,,,
30岁,32,19,13,9,5,4,18,12,6,5,2,3,,,,,,,,,,,,
31岁,27,18,9,2,2,          ,17,11,6,8,5,3,,,,,,,,,,,,
32岁,19,13,6,4,2,2,12,9,3,3,2,1,,,,,,,,,,,,
33岁,11,5,6,1,          ,1,6,4,2,4,1,3,,,,,,,,,,,,
34岁,12,9,3,          ,          ,          ,5,4,1,7,5,2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,37,16,21,3,          ,3,17,7,10,17,9,8,,,,,,,,,,,,
35岁,12,9,3,1,          ,1,6,5,1,5,4,1,,,,,,,,,,,,
36岁,6,2,4,1,          ,1,4,1,3,1,1,          ,,,,,,,,,,,,
37岁,8,1,7,1,          ,1,4,1,3,3,          ,3,,,,,,,,,,,,
38岁,8,2,6,          ,          ,          ,3,          ,3,5,2,3,,,,,,,,,,,,
39岁,3,2,1,          ,          ,          ,          ,          ,          ,3,2,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,10,4,6,          ,          ,          ,4,1,3,6,3,3,,,,,,,,,,,,
40岁,2,1,1,          ,          ,          ,1,          ,1,1,1,          ,,,,,,,,,,,,
